experiment,version,subjID,completed,system,day,overall_block,block,domain_type,response_type,motor_time_type,motor_condition,time_condition,mean_accuracy,mean_confidence,median_confidence,mean_total_RT,mean_log_RT,sensitivity,criterion,metad,efficiency,m_difference,include_block
報告順序と記憶メタ認知: 2.0,experiment2,102_TH,1,booth 9,2,4,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.84,2.7,3,1.41388495998457,0.140408141268478,1.98891576641951,-0,1.19433310939162,0.617276454878031,-0.740510022811781,1
報告順序と記憶メタ認知: 2.0,experiment2,102_TH,1,booth 9,3,9,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.56,3,1.19646438302938,0.0515882774148201,1.23989201330319,-0.152247207537088,0.356767992213922,0.294452069735083,-0.854865509071718,1
報告順序と記憶メタ認知: 2.0,experiment2,102_TH,1,booth 9,1,2,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.64,2.47,2.5,1.57625136205461,0.181410871797806,0.721045902250308,0.107175847989354,1.40815032095615,1.994188400751,0.702023296836537,1
報告順序と記憶メタ認知: 2.0,experiment2,103_HK,0,booth 5,1,2,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.69,2.06,2,1.7118257679998,0.212830261200096,1.02554031732448,0.259423055526443,1.18800843088015,1.18557011224556,0.185951767499887,1
報告順序と記憶メタ認知: 2.0,experiment2,103_HK,0,booth 5,1,1,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.739130434782609,2.31521739130435,2,1.8677048326087,0.266452958311068,1.33516907450508,0.256282483491771,1.31197230428211,1.00956813984498,0.0124341626728057,1
報告順序と記憶メタ認知: 2.0,experiment2,103_HK,0,booth 5,1,3,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.68,2.03,2,1.91452320099996,0.272956236434264,0.94130030052241,-0.112191357010011,1.5943269398685,1.73069737829569,0.673122019896573,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,2,4,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.696969696969697,2.31313131313131,2,0.949100405050705,-0.0424390173239591,1.06259808567026,-0.225818254735732,0.784654812652228,0.755817532189161,-0.253498946998653,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,3,9,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.81,2.41,2,0.763888943999909,-0.143602102704735,1.75698632141573,-0.0368719271349498,0.792918585938373,0.463017904166574,-0.919582332067414,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,1,2,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.69,1.93,2,1.18391440899994,0.0495533320901893,0.995304636712621,-0.0851891889149057,0.6290210902735,0.645818799449427,-0.34496896825337,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,2,6,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.77,2.27,2,1.36313440999947,0.127762803163701,1.49820659511403,-0.166261790285799,0.698618092582346,0.477921916778751,-0.763164822273522,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,3,8,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.8,2.38,2,1.31775982699999,0.102640827530465,1.68324246714583,-5.55111512312578e-17,1.53754038185911,0.936619884447812,-0.104043794805656,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,1,1,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.701030927835051,1.98969072164948,2,1.76197093608249,0.234948155127597,1.05779898695914,0.098172194184112,1.37765004289605,1.33208698263038,0.343445774811617,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,2,5,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.85,2.26,2,1.55770630699873,0.1838168271515,2.12317279911751,-0.219965165985843,0.978979090491015,0.475492837310602,-1.07989333338847,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,3,7,1,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.79,2.5,2,1.35572653600007,0.120578426058377,1.6216676506829,-0.104531262501363,0.688242637944491,0.435126828352106,-0.893463184587699,1
報告順序と記憶メタ認知: 2.0,experiment2,103_SK,1,booth 6,1,3,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.76,2.29,2,1.58559914299998,0.188945623281774,1.4155386195816,-0.0644239043978839,1.60484209663665,1.16067013248749,0.222156308731315,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,2,5,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.76,2.82,3,1.02098912999996,-0.00488898147475704,1.42446274084413,-0.129389863150849,1.21870370025833,0.876219239108069,-0.172162473256516,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,3,7,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.7,2.75,3,0.95460802600006,-0.0772989193803533,1.05054030638572,0.0575713540783539,1.2089760253512,1.17613136189161,0.181050009156239,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,1,3,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.7,2.9,3,1.24241648100011,0.0756110182412157,1.11725856698467,0.356735804350482,0.315303475107699,0.289377826459426,-0.774287524194067,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,2,6,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.76,2.47,2,1.44541050599993,0.150234565821803,1.41260512568018,-0,0.566080742877666,0.410205224614306,-0.8139132428399,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,3,8,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.71,2.77,3,1.51378934699997,0.162864618600825,1.10724201997926,-0.0292204972815877,1.00770061663767,0.930274994096444,-0.0755281308107416,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,1,1,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.704081632653061,2.8469387755102,3,1.65735290510198,0.21064958099555,1.08695287963749,0.131013310377338,0.625392818843249,0.588640505068598,-0.437043105049498,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,2,4,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.69,2.64,3,1.51214827699999,0.168763810984911,1.00180419864411,-0.142443306070862,0.782799126215891,0.798746049216918,-0.197235926205763,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,3,9,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.7,2.82,3,1.32309192999994,0.0870803684653576,1.05580853483432,0.115441137975756,0.995271276998357,0.963644287450715,-0.0375489139782426,1
報告順序と記憶メタ認知: 2.0,experiment2,104_KT,1,booth 5,1,2,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.858585858585859,2.61616161616162,3,1.94973106868685,0.273063179269035,2.23220176615126,-0.288970677234001,1.74441462079937,0.808301578361292,-0.413708866149529,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,2,4,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.74,2.58,2,1.18887817299983,0.0483627755770694,1.2891440701113,-0.0617305277844357,1.11963097372168,0.888545887000378,-0.140440104319564,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,3,9,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.73,3,3,0.926247904003249,-0.0600750476599148,1.23989201330319,-0.152247207537088,1.15112789813016,0.950062784586855,-0.0605056031554838,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,1,2,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.826530612244898,2.51020408163265,2,1.16802028673459,0.0394585935157369,1.88160444222863,0.0536556620954385,1.71321083103359,0.935609590046147,-0.117906388435151,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,2,5,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.68,2.46,2,1.26619810999604,0.0951446011279817,0.936863642149445,-0.055968691633318,1.33148864262567,1.45189322493081,0.414418007015312,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,3,7,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.77,2.79,3,1.25026333500165,0.07328949504033,1.47849577702877,-0.0329453256742986,0.670022477861906,0.464075651884216,-0.773756085270021,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,1,3,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.74,2.82,3,1.21625053400043,0.0777880582646917,1.35291667646095,-0.31799954497928,0.955807606064075,0.72489163526461,-0.362744794827091,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,2,6,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.76,2.68,3,1.31410593099776,0.109687218085483,1.43976560055085,-0.195482287567387,1.3604737972459,0.968402841309389,-0.0443896946934541,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,3,8,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.69,2.71,3,1.31460967300227,0.0892666395880027,0.995304636712621,-0.0851891889149057,0.637131268222374,0.654145555844806,-0.336858790304495,1
報告順序と記憶メタ認知: 2.0,experiment2,105_KU,1,booth 9,1,1,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.66,2.67,3,1.61376367699995,0.180895274477519,0.845238884534768,-0.220725963125533,0.810415151548523,0.980198953485108,-0.0163712357120253,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,2,5,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.71,2.53,2,0.982619502001326,-0.0577683244899709,1.23128855631173,-0.464675062659089,1.28210012589883,1.07098847579679,0.0849816182090219,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,3,7,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.8,3.38,4,1.03127513300278,-0.0399187996058455,1.72366474620787,0.21848696771102,1.61303197187009,0.961262059564227,-0.0650036437260699,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,1,3,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.65,2.43,2,0.830440293000047,-0.125166115365605,0.770921922692599,0.0270021680951054,0.55254148233087,0.731797653309066,-0.202505325803004,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,2,4,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.816326530612245,2.66326530612245,3,1.86541740203987,0.264055194910075,1.824687821449,-0.15522661315364,0.844557526405192,0.475731948119713,-0.930722712273812,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,3,9,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.68,2.97,3,1.36586007299367,0.118905506425242,0.936863642149445,-0.055968691633318,1.46939393896045,1.60226909673374,0.552323303350089,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,1,2,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.744897959183674,2.22448979591837,2,1.69877992346948,0.219449934208538,1.31659717302642,0.0480039763268775,0.680488790566719,0.529057359831985,-0.605739966902649,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,2,6,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.79,3.03,3,1.60214270000346,0.19147137098723,1.6138144477616,-0.0347140096921148,1.50888509540705,0.958281682892721,-0.065688563198474,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,3,8,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.81,3.15,3,1.67106834899634,0.194540148161516,1.86439307281582,-0.349355029136692,1.81697659545899,1.00487910469829,0.00882217472942082,1
報告順序と記憶メタ認知: 2.0,experiment2,106_RY,1,booth 7,1,1,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.690721649484536,2.28865979381443,2,2.23262387422688,0.324251896778369,0.998228559303574,-0.0314154805372789,1.25709674748809,1.28765285341788,0.280826828036339,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,2,6,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.68,2.02,2,1.2386220379977,0.0787333496385707,0.959649665975887,-0.226477729852144,0.845057609270917,0.900653042876126,-0.093214476694982,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,3,7,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.68,2.01,2,1.19370329799596,0.044686904065372,1.01579880835428,0.407465683665672,1.83747870751283,1.85572639630529,0.847311885953784,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,1,2,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.65979381443299,1.67010309278351,2,1.81105757319397,0.230683446445749,0.824325715092382,0.0185644417492669,0.341947262120447,0.423877878171593,-0.464764481354926,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,2,4,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.7,1.87,2,1.76446859299904,0.242385790705787,1.05054030638572,-0.057571354078354,0.537310863029582,0.522713555804853,-0.490615153165374,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,3,8,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.618556701030928,1.54639175257732,1,1.78400247420914,0.236327144306593,0.610739669088163,0.125357464751376,-0.0960219291215331,-0.160634794852933,-0.6937873709702,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,1,3,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.56701030927835,1.38144329896907,1,1.85124579380799,0.260721622868213,0.337323054402876,0.0113508425912672,0.841014826802009,2.54506978222128,0.510566195225397,0
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,2,5,2,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.67,1.99,2,1.97512921200017,0.284999856473379,0.882859305959234,-0.0829708597284234,0.355614907841423,0.411455368686607,-0.508670589213992,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,3,9,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.757575757575758,1.32323232323232,1,2.05542323838054,0.287533964892273,1.39693601695279,0.00783455436369068,0.46177765048268,0.338425897380897,-0.902709092572185,1
報告順序と記憶メタ認知: 2.0,experiment2,107_DS,1,booth 9,1,1,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.705263157894737,1.75789473684211,2,2.42567519578335,0.366057733518571,1.09550681552643,-0.193840636098303,0.530890593759557,0.496294018087916,-0.538819244382221,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,2,6,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.83,3.15,3,1.6726539930061,0.209249505823579,1.90982297105257,-0.0395463976834695,1.75664133543177,0.944872580978589,-0.102489060343336,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,3,7,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.731958762886598,3.03092783505155,3,1.94802088865329,0.246448234358661,1.24068563170307,0.0375013085803207,1.34015666768907,1.10561625445858,0.128021207230104,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,1,2,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.75,2.84375,3,1.62604308541813,0.177384429690715,1.34847757854456,0.0163946648404245,1.37203739754628,1.04214517081802,0.0554862720736924,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,2,5,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.74,3.03,3,1.74940798298921,0.238147666001029,1.30932003268742,-0.186961217229203,1.6086080750796,1.25805779461885,0.329964055734723,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,3,9,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.818181818181818,3.07070707070707,3,1.64186189292855,0.203289118183806,1.83976373806683,-0.147688654844728,1.70414540239291,0.951922222018952,-0.0860695573740249,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,1,1,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.802083333333333,2.72916666666667,3,1.9203348906279,0.276426900084075,1.69936436051879,-0.0374643787594817,1.28099441521218,0.773858455846182,-0.374339845898227,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,2,4,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.77,2.98,3,2.12592844999395,0.311944395460534,1.49820659511403,0.166261790285799,1.89428430583311,1.29587251744551,0.432501390977239,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,3,8,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.802083333333333,2.91666666666667,3,2.74883391250599,0.407260185947198,1.69936436051879,-0.0374643787594817,1.63828594933412,0.989700985367841,-0.0170483117762905,1
報告順序と記憶メタ認知: 2.0,experiment2,108_TU,1,booth 9,1,3,3,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.78,2.95,3,2.10228976900049,0.300464576458804,1.57729939048097,-0.205808187969268,2.69982744282445,1.75599029536732,1.16233179154028,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,3,8,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.868131868131868,2.47252747252747,2,1.83010762857151,0.203513727314205,2.24779462176235,0.0967430379661751,0.986065634533845,0.453703240998871,-1.18730573562196,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,1,1,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.680851063829787,2.25531914893617,2,2.03054038510646,0.256310815548901,0.941831813949837,-0.0596138532141474,0.61121514854975,0.663882216889033,-0.309452905211228,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,2,6,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.757894736842105,2.61052631578947,3,1.99175427999998,0.241414989070913,1.40715534901305,-0.0932830643201906,1.98899881324671,1.44901737832758,0.616345287488202,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,3,9,3,memory,confidence_then_decision,MR_TC,randomised,constrained,0.787878787878788,2.42424242424242,2,1.72596896969672,0.228793629479298,1.59873853114378,-0.0422519680010267,1.35897943060985,0.871342333099783,-0.200659506907747,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,1,2,2,memory,decision_and_confidence,MR_TC,randomised,constrained,0.73469387755102,2.48979591836735,2,1.77924394693879,0.229378748218839,1.25482484553819,0.0788901400709947,0.996140338788163,0.812397702603713,-0.230032920436426,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,2,4,1,memory,decision_then_confidence,MR_TC,randomised,constrained,0.762886597938144,2.56701030927835,3,1.79594413092787,0.245612650015676,1.44589484803188,-0.192417663826874,1.1498756353416,0.815441292635379,-0.260251182771059,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,3,7,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.677777777777778,2.23333333333333,2,2.75492643111118,0.413508597222236,0.923533333607627,-0.011022454188454,1.06210104318426,1.17750286398589,0.160106597422141,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,1,3,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.730337078651685,2.31460674157303,2,2.30190353932581,0.321039099194033,1.22959624281679,-0.0772790152056201,1.38815435115509,1.15786606506629,0.189264088250968,1
報告順序と記憶メタ認知: 2.0,experiment2,201_MB,1,booth 6,2,5,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.738636363636364,2.55681818181818,2,2.56212328181862,0.375296922481218,1.28708179806538,-0.0869072779654774,2.0439220444832,1.62999006546794,0.789974497326571,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,3,8,2,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.757575757575758,2.42424242424242,2,1.17231480909086,0.0318410606293506,1.39693601695279,0.00783455436369068,1.33400817052279,0.977662976436224,-0.0304785725320766,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,1,1,1,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.8,2.43,2,1.76058679899666,0.198275141596004,1.68324246714583,-5.55111512312578e-17,2.39062762064224,1.45629304584266,0.749043443977476,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,2,6,3,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.87,2.7,3,1.08379655793309,0.0118546142365823,2.27600944875435,-0.143546841167424,1.51131068294738,0.685245694786092,-0.694191218701425,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,3,7,1,memory,confidence_then_decision,MR_TC,randomised,constrained,0.814432989690722,2.55670103092783,2,1.59913976494847,0.194196887330973,1.80916456773966,-0.162988240008312,1.43123907761247,0.813246086508058,-0.328669886423214,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,1,3,3,memory,decision_and_confidence,MR_TC,randomised,constrained,0.804123711340206,2.55670103092783,2,1.48099092886178,0.146775981228804,1.72272004002369,-0.11976597615033,0.0163933917057415,0.00977169334173441,-1.66124743598235,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,2,5,2,memory,decision_then_confidence,MR_TC,randomised,constrained,0.78,2.58,2,1.37918968101032,0.132660004260381,1.55871049323573,0.136009841224949,1.78439770275647,1.17347257141998,0.263784655450871,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,3,9,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.78,2.51,2,1.85758084000001,0.243978307938652,1.57729939048097,0.205808187969268,1.09579450810067,0.712713891050963,-0.441701143183492,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,1,2,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.29,2,2.07511317998637,0.275938512734221,1.23989201330319,-0.152247207537088,1.07962892797688,0.891052390703379,-0.132004573308765,1
報告順序と記憶メタ認知: 2.0,experiment2,202_KH,1,booth 9,2,4,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.777777777777778,2.56565656565657,2,1.97854745047487,0.273600588654357,1.56396750343339,0.19914224444548,1.4829696646666,0.972924413755579,-0.041269673662057,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,3,9,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.77,2.51,2,0.829917611000128,-0.101323780852123,1.49820659511403,-0.166261790285799,1.92736181405371,1.31850071201834,0.465578899197843,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,1,2,2,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.696969696969697,2.58585858585859,3,1.489987007073,0.130219906519275,1.03235507272791,-0.0666639709072628,0.362421276328728,0.358837476435146,-0.647565974526967,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,2,4,1,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.76,2.9,3,1.05288277199725,-0.0148975990458146,1.42446274084413,-0.129389863150849,1.97001879604686,1.41639708662153,0.57915262253202,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,3,8,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.65,2.47,2,1.56392816100153,0.187675902628343,0.770921922692599,0.0270021680951054,1.98639712227403,2.63082646118786,1.23135031414015,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,1,1,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.848484848484849,2.58585858585859,2,1.67149211919039,0.209721227733615,2.07644087173977,0.136766356196207,1.71556064985231,0.850795391112889,-0.30085912365899,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,2,6,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.67,2.56,2,1.66463867398794,0.214456778007013,0.896692508528717,-0.194999151128559,1.79852398041226,2.05034929391622,0.92134466967295,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,3,7,1,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.73,2.66,3,1.59803118200274,0.196804150586707,1.22618691266413,0.0302519490608504,1.24861020660951,1.04139516426473,0.0496319037948627,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,1,3,3,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.73,2.65,3,1.83142764099874,0.238261044067052,1.23989201330319,-0.152247207537088,1.73703532771943,1.43363098319442,0.52540182643379,1
報告順序と記憶メタ認知: 2.0,experiment2,203_YI,1,booth 9,2,5,2,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.78,2.88,3,1.62360016999766,0.200261153715401,1.547923796413,0.0676593353664134,2.17515987431709,1.43975085695094,0.664370793125931,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,3,7,1,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.777777777777778,2.84848484848485,3,1.11883348181817,0.0184751197502433,1.56396750343339,0.19914224444548,1.20607487622234,0.79126344918037,-0.318164462106319,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,1,3,3,memory,decision_and_confidence,MF_TU,fixed,unconstrained,0.73,2.66,2,1.17700457899995,0.00906602385443996,1.22618691266413,0.0302519490608504,1.10072747452148,0.918054540217679,-0.098250828293174,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,2,5,2,memory,decision_then_confidence,MF_TU,fixed,unconstrained,0.74,2.95,3,0.984215552000005,-0.0278310005493586,1.38580012891435,0.387419276357779,1.7129203069742,1.27029935019351,0.364481998544562,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,3,8,2,memory,confidence_then_decision,MR_TC,randomised,constrained,0.76530612244898,2.94897959183673,3,1.40838544387762,0.142223576302391,1.52217125088456,0.293386826327772,1.36683779858129,0.922763355521319,-0.114406325822728,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,1,1,1,memory,decision_and_confidence,MR_TC,randomised,constrained,0.77,2.53,2,1.422576218,0.138178588853515,1.47849577702877,-0.0329453256742986,1.57463225259511,1.09063279702625,0.13085368946318,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,2,6,3,memory,decision_then_confidence,MR_TC,randomised,constrained,0.686868686868687,2.77777777777778,3,1.38934410202012,0.134341394541054,0.978411951374268,0.0767428462457291,1.00613841517485,1.05101607325366,0.0488377222747696,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,3,9,3,memory,confidence_then_decision,MR_TU,randomised,unconstrained,0.77,3.13,3,1.50545699700004,0.171818916778462,1.47849577702877,0.0329453256742986,1.58025529779214,1.09452746989411,0.136476734660212,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,1,2,2,memory,decision_and_confidence,MR_TU,randomised,unconstrained,0.69,2.21,2,1.29301132599996,0.0938337013410357,1.00180419864411,-0.142443306070862,1.69053904804911,1.72497814631406,0.710503995627455,1
報告順序と記憶メタ認知: 2.0,experiment2,204_KO,1,booth 6,2,4,1,memory,decision_then_confidence,MR_TU,randomised,unconstrained,0.66,2.78,3,1.530621128,0.176867587356669,0.829881300807438,-0.109459862304322,1.41471271379454,1.74126723192343,0.60225114106292,1
報告順序と記憶メタ認知: 2.0,experiment2,205_RO,1,booth 9,3,9,3,memory,confidence_then_decision,MF_TU,fixed,unconstrained,0.67,1.99,2,0.846803119996912,-0.0866982176045313,0.888322295370614,0.138680359585909,1.87125768522907,2.15240233522017,1.00187668958094,1
