subject_id,Age,Sex,Group,Condition,Stimulus,Response,Accuracy,RT_dec,confidence,conf_rt,type3,type3_rt,attention
12,28,Male,1,0,0,0,1,226,2,358,1,366,1
12,28,Male,1,0,1,1,1,278,2,393,1,590,1
12,28,Male,1,0,0,0,1,1191,1,670,1,227,1
12,28,Male,1,0,1,0,0,1098,1,338,2,359,1
12,28,Male,1,0,1,0,0,306,1,516,2,391,1
12,28,Male,1,0,0,0,1,256,2,331,1,446,1
12,28,Male,1,0,1,1,1,286,2,818,1,419,1
12,28,Male,1,0,0,0,1,263,2,470,1,1554,1
12,28,Male,1,0,1,1,1,237,1,360,1,427,1
12,28,Male,1,0,0,0,1,131,2,382,1,460,1
12,28,Male,1,0,1,0,0,290,2,464,1,518,1
12,28,Male,1,0,0,0,1,152,2,327,1,481,1
12,28,Male,1,0,0,0,1,209,2,466,1,420,1
12,28,Male,1,0,0,0,1,173,2,312,1,379,1
12,28,Male,1,0,1,1,1,161,1,540,1,338,1
12,28,Male,1,0,1,1,1,127,1,425,1,463,1
12,28,Male,1,0,1,0,0,203,1,391,1,357,1
12,28,Male,1,0,1,1,1,646,1,643,2,377,1
12,28,Male,1,0,0,0,1,213,2,406,1,461,1
12,28,Male,1,0,0,0,1,199,2,416,1,361,1
12,28,Male,1,0,1,1,1,734,1,792,2,370,1
12,28,Male,1,0,1,1,1,255,1,370,2,519,1
12,28,Male,1,0,1,1,1,465,1,540,1,253,1
12,28,Male,1,0,0,0,1,233,1,428,1,282,1
12,28,Male,1,0,0,0,1,306,1,355,2,381,1
12,28,Male,1,0,1,0,0,214,1,698,1,458,1
12,28,Male,1,0,0,1,0,218,1,768,2,362,1
12,28,Male,1,0,1,1,1,166,1,420,1,416,1
12,28,Male,1,0,1,0,0,1283,1,367,2,339,1
12,28,Male,1,0,0,0,1,220,2,398,1,572,1
12,28,Male,1,0,1,0,0,352,1,310,1,298,1
12,28,Male,1,0,1,1,1,736,1,325,2,395,1
12,28,Male,1,0,1,0,0,624,1,369,2,304,1
12,28,Male,1,0,1,1,1,97,2,347,1,396,1
12,28,Male,1,0,1,1,1,466,1,384,1,564,1
12,28,Male,1,0,0,0,1,93,2,343,2,405,1
12,28,Male,1,0,0,0,1,103,2,326,1,589,1
12,28,Male,1,0,0,0,1,386,2,460,1,514,1
12,28,Male,1,0,1,1,1,266,1,701,1,375,1
12,28,Male,1,0,0,0,1,206,2,651,1,575,1
12,28,Male,1,0,1,1,1,232,2,404,1,716,1
12,28,Male,1,0,1,0,0,1526,1,438,1,510,1
12,28,Male,1,0,1,1,1,935,2,921,1,576,1
12,28,Male,1,0,1,1,1,243,1,693,1,334,1
12,28,Male,1,0,1,0,0,485,1,504,2,454,1
12,28,Male,1,0,1,1,1,285,1,396,2,603,1
12,28,Male,1,0,1,1,1,1279,1,400,1,408,1
12,28,Male,1,0,1,1,1,632,1,379,1,478,1
12,28,Male,1,0,0,0,1,224,1,437,1,415,1
12,28,Male,1,0,0,0,1,244,1,448,1,326,1
12,28,Male,1,0,1,1,1,273,2,391,1,359,1
12,28,Male,1,0,1,1,1,234,2,438,1,340,1
12,28,Male,1,0,0,0,1,260,2,344,1,377,1
12,28,Male,1,0,1,1,1,270,2,556,2,323,1
12,28,Male,1,0,1,1,1,243,2,476,2,397,1
12,28,Male,1,0,1,1,1,923,2,438,1,301,1
12,28,Male,1,0,1,1,1,388,2,380,1,295,1
12,28,Male,1,0,1,1,1,526,1,440,2,663,1
12,28,Male,1,0,0,0,1,592,1,438,1,320,1
12,28,Male,1,0,1,1,1,263,2,247,1,346,1
12,28,Male,1,0,1,1,1,290,2,722,1,653,1
12,28,Male,1,0,0,0,1,488,2,444,2,278,1
12,28,Male,1,0,0,0,1,212,2,411,2,407,1
12,28,Male,1,0,1,1,1,200,2,333,2,400,1
12,28,Male,1,0,0,0,1,370,1,656,1,260,1
12,28,Male,1,0,0,0,1,215,2,334,1,365,1
12,28,Male,1,0,1,1,1,251,2,326,1,356,1
12,28,Male,1,0,0,0,1,225,2,275,1,353,1
12,28,Male,1,0,1,1,1,458,2,392,2,880,1
12,28,Male,1,0,1,1,1,289,2,451,1,424,1
12,28,Male,1,0,1,1,1,397,1,310,1,456,1
12,28,Male,1,0,1,1,1,370,1,396,1,306,1
12,28,Male,1,0,0,0,1,245,2,1218,1,271,1
12,28,Male,1,0,1,0,0,375,2,921,1,272,1
12,28,Male,1,0,1,1,1,221,2,317,1,422,1
12,28,Male,1,0,1,1,1,261,1,484,1,256,1
12,28,Male,1,0,1,0,0,1025,1,630,1,264,1
12,28,Male,1,0,1,1,1,795,1,463,2,331,1
12,28,Male,1,0,0,0,1,450,2,661,1,1264,1
12,28,Male,1,0,1,1,1,258,2,343,1,378,1
12,28,Male,1,0,0,0,1,219,2,298,2,465,1
12,28,Male,1,0,0,0,1,251,2,344,2,401,1
12,28,Male,1,0,0,0,1,307,2,359,2,402,1
12,28,Male,1,0,1,1,1,291,1,422,1,359,1
12,28,Male,1,0,1,1,1,290,1,545,2,363,1
12,28,Male,1,0,1,0,0,336,1,520,2,471,1
12,28,Male,1,0,0,0,1,682,1,440,1,403,1
12,28,Male,1,0,0,0,1,424,2,396,1,346,1
12,28,Male,1,1,1,1,1,264,2,488,-1,-1,1
12,28,Male,1,1,0,0,1,266,3,627,-1,-1,1
12,28,Male,1,1,1,1,1,192,4,356,-1,-1,1
12,28,Male,1,1,1,1,1,241,4,450,-1,-1,1
12,28,Male,1,1,1,1,1,238,3,755,-1,-1,1
12,28,Male,1,1,0,0,1,231,3,381,-1,-1,1
12,28,Male,1,1,0,0,1,141,3,463,-1,-1,1
12,28,Male,1,1,0,0,1,148,4,450,-1,-1,1
12,28,Male,1,1,0,0,1,127,3,574,-1,-1,1
12,28,Male,1,1,1,1,1,151,4,598,-1,-1,1
12,28,Male,1,1,1,1,1,207,3,845,-1,-1,1
12,28,Male,1,1,1,1,1,219,3,420,-1,-1,1
12,28,Male,1,1,0,0,1,194,4,526,-1,-1,1
12,28,Male,1,1,1,1,1,311,2,448,-1,-1,1
12,28,Male,1,1,1,1,1,279,2,657,-1,-1,1
12,28,Male,1,1,0,0,1,114,4,535,-1,-1,1
12,28,Male,1,1,1,1,1,413,3,491,-1,-1,1
12,28,Male,1,1,0,0,1,145,3,457,-1,-1,1
12,28,Male,1,1,0,0,1,56,4,330,-1,-1,1
12,28,Male,1,1,1,1,1,214,3,590,-1,-1,1
12,28,Male,1,1,1,1,1,605,2,301,-1,-1,1
12,28,Male,1,1,1,1,1,326,2,390,-1,-1,1
12,28,Male,1,1,0,0,1,157,4,489,-1,-1,1
12,28,Male,1,1,1,1,1,136,4,390,-1,-1,1
12,28,Male,1,1,1,1,1,236,3,427,-1,-1,1
12,28,Male,1,1,1,0,0,610,1,390,-1,-1,1
12,28,Male,1,1,0,0,1,402,1,503,-1,-1,1
12,28,Male,1,1,0,0,1,204,3,304,-1,-1,1
12,28,Male,1,1,1,1,1,193,2,446,-1,-1,1
12,28,Male,1,1,0,0,1,269,2,608,-1,-1,1
12,28,Male,1,1,1,1,1,127,3,424,-1,-1,1
12,28,Male,1,1,1,1,1,182,3,379,-1,-1,1
12,28,Male,1,1,0,0,1,558,2,454,-1,-1,1
12,28,Male,1,1,0,0,1,149,3,343,-1,-1,1
12,28,Male,1,1,1,1,1,164,3,689,-1,-1,1
12,28,Male,1,1,0,0,1,190,3,537,-1,-1,1
12,28,Male,1,1,0,0,1,904,2,564,-1,-1,1
12,28,Male,1,1,1,1,1,139,3,374,-1,-1,1
12,28,Male,1,1,0,0,1,169,4,416,-1,-1,1
12,28,Male,1,1,1,1,1,161,2,633,-1,-1,1
12,28,Male,1,1,1,1,1,288,3,631,-1,-1,1
12,28,Male,1,1,1,1,1,180,3,429,-1,-1,1
12,28,Male,1,1,1,1,1,263,3,533,-1,-1,1
12,28,Male,1,1,1,1,1,123,3,346,-1,-1,1
12,28,Male,1,1,1,1,1,148,3,404,-1,-1,1
12,28,Male,1,1,0,0,1,181,4,453,-1,-1,1
12,28,Male,1,1,1,1,1,200,2,369,-1,-1,1
12,28,Male,1,1,0,0,1,136,4,397,-1,-1,1
12,28,Male,1,1,0,0,1,279,3,495,-1,-1,1
12,28,Male,1,1,1,1,1,260,2,470,-1,-1,1
12,28,Male,1,1,1,1,1,272,2,436,-1,-1,1
12,28,Male,1,1,1,1,1,759,2,746,-1,-1,1
12,28,Male,1,1,0,0,1,197,3,466,-1,-1,1
12,28,Male,1,1,1,1,1,162,3,430,-1,-1,1
12,28,Male,1,1,1,0,0,1061,1,363,-1,-1,1
12,28,Male,1,1,1,1,1,253,2,374,-1,-1,1
12,28,Male,1,1,0,0,1,167,3,404,-1,-1,1
12,28,Male,1,1,1,1,1,199,3,429,-1,-1,1
12,28,Male,1,1,1,1,1,289,2,760,-1,-1,1
12,28,Male,1,1,0,0,1,210,4,473,-1,-1,1
12,28,Male,1,1,0,0,1,157,4,434,-1,-1,1
12,28,Male,1,1,1,1,1,187,3,393,-1,-1,1
12,28,Male,1,1,1,1,1,390,3,756,-1,-1,1
12,28,Male,1,1,0,0,1,770,3,480,-1,-1,1
12,28,Male,1,1,1,0,0,418,3,582,-1,-1,1
12,28,Male,1,1,1,1,1,293,4,467,-1,-1,1
12,28,Male,1,1,1,0,0,167,2,424,-1,-1,1
12,28,Male,1,1,0,0,1,185,4,614,-1,-1,1
12,28,Male,1,1,0,0,1,175,3,729,-1,-1,1
12,28,Male,1,1,0,0,1,120,4,387,-1,-1,1
12,28,Male,1,1,1,1,1,181,4,431,-1,-1,1
12,28,Male,1,1,1,1,1,196,4,339,-1,-1,1
12,28,Male,1,1,0,0,1,124,4,375,-1,-1,1
12,28,Male,1,1,0,0,1,176,3,408,-1,-1,1
12,28,Male,1,1,1,1,1,161,3,391,-1,-1,1
12,28,Male,1,1,1,0,0,181,3,444,-1,-1,1
12,28,Male,1,1,1,0,0,223,2,422,-1,-1,1
12,28,Male,1,1,1,1,1,235,2,470,-1,-1,1
12,28,Male,1,1,1,0,0,720,3,695,-1,-1,1
12,28,Male,1,1,0,0,1,191,4,501,-1,-1,1
12,28,Male,1,1,1,1,1,1158,1,449,-1,-1,1
12,28,Male,1,1,1,1,1,182,2,494,-1,-1,1
12,28,Male,1,1,1,0,0,647,1,576,-1,-1,1
12,28,Male,1,1,1,1,1,162,3,498,-1,-1,1
12,28,Male,1,1,0,0,1,122,3,388,-1,-1,1
12,28,Male,1,1,0,0,1,338,2,503,-1,-1,1
12,28,Male,1,1,1,1,1,135,3,340,-1,-1,1
12,28,Male,1,1,0,0,1,161,4,354,-1,-1,1
12,28,Male,1,1,0,0,1,227,2,658,-1,-1,1
12,28,Male,1,1,0,0,1,209,3,450,-1,-1,1
12,28,Male,1,1,0,0,1,126,3,380,-1,-1,1
12,28,Male,1,1,1,1,1,139,2,482,-1,-1,1
12,28,Male,1,1,0,0,1,164,4,385,-1,-1,1
12,28,Male,1,1,0,0,1,148,4,473,-1,-1,1
12,28,Male,1,1,0,0,1,228,3,323,-1,-1,1
12,28,Male,1,1,1,1,1,272,2,380,-1,-1,1
12,28,Male,1,1,0,0,1,168,4,454,-1,-1,1
12,28,Male,1,1,0,0,1,185,3,394,-1,-1,1
12,28,Male,1,1,1,1,1,383,2,332,-1,-1,1
12,28,Male,1,1,0,0,1,630,1,468,-1,-1,1
12,28,Male,1,1,1,1,1,233,1,457,-1,-1,1
12,28,Male,1,1,0,0,1,177,3,398,-1,-1,1
12,28,Male,1,1,0,0,1,113,4,497,-1,-1,1
12,28,Male,1,1,0,0,1,322,2,355,-1,-1,1
12,28,Male,1,1,1,1,1,253,3,1098,-1,-1,1
12,28,Male,1,1,0,0,1,572,3,722,-1,-1,1
12,28,Male,1,1,1,0,0,393,2,322,-1,-1,1
12,28,Male,1,1,1,0,0,747,2,560,-1,-1,1
12,28,Male,1,1,0,0,1,200,3,504,-1,-1,1
12,28,Male,1,1,0,0,1,104,3,440,-1,-1,1
12,28,Male,1,1,0,0,1,129,4,465,-1,-1,1
12,28,Male,1,1,1,1,1,155,2,399,-1,-1,1
12,28,Male,1,1,0,0,1,212,4,371,-1,-1,1
12,28,Male,1,1,0,0,1,162,4,413,-1,-1,1
12,28,Male,1,1,1,1,1,162,3,470,-1,-1,1
12,28,Male,1,1,0,0,1,110,3,412,-1,-1,1
12,28,Male,1,1,0,0,1,177,3,605,-1,-1,1
12,28,Male,1,1,1,1,1,181,3,728,-1,-1,1
12,28,Male,1,1,0,0,1,263,2,545,-1,-1,1
12,28,Male,1,1,1,1,1,199,2,548,-1,-1,1
12,28,Male,1,1,1,1,1,192,3,366,-1,-1,1
12,28,Male,1,1,0,0,1,219,4,442,-1,-1,1
12,28,Male,1,1,0,0,1,261,3,409,-1,-1,1
12,28,Male,1,1,1,1,1,194,3,366,-1,-1,1
12,28,Male,1,1,1,0,0,341,3,505,-1,-1,1
12,28,Male,1,1,1,1,1,243,2,617,-1,-1,1
12,28,Male,1,1,1,1,1,204,2,564,-1,-1,1
12,28,Male,1,1,0,0,1,112,4,623,-1,-1,1
12,28,Male,1,1,1,1,1,214,4,498,-1,-1,1
12,28,Male,1,1,1,1,1,353,2,1543,-1,-1,1
12,28,Male,1,1,0,0,1,177,4,558,-1,-1,1
12,28,Male,1,1,0,0,1,251,3,686,-1,-1,1
12,28,Male,1,1,0,0,1,358,2,427,-1,-1,1
12,28,Male,1,1,0,0,1,175,4,477,-1,-1,1
12,28,Male,1,1,1,1,1,925,1,575,-1,-1,1
12,28,Male,1,1,0,0,1,153,3,540,-1,-1,1
12,28,Male,1,1,1,0,0,585,2,328,-1,-1,1
12,28,Male,1,1,0,0,1,231,3,327,-1,-1,1
12,28,Male,1,1,0,0,1,242,4,511,-1,-1,1
12,28,Male,1,1,1,1,1,656,2,501,-1,-1,1
12,28,Male,1,1,0,0,1,188,4,528,-1,-1,1
12,28,Male,1,1,1,0,0,1359,1,1225,-1,-1,1
12,28,Male,1,1,0,0,1,623,2,601,-1,-1,1
12,28,Male,1,1,0,0,1,235,3,400,-1,-1,1
12,28,Male,1,1,0,0,1,211,3,528,-1,-1,1
12,28,Male,1,1,0,0,1,226,4,337,-1,-1,1
12,28,Male,1,1,0,0,1,273,2,691,-1,-1,1
12,28,Male,1,1,0,0,1,210,2,894,-1,-1,1
12,28,Male,1,1,0,0,1,167,3,383,-1,-1,1
12,28,Male,1,1,1,1,1,201,3,571,-1,-1,1
12,28,Male,1,1,0,0,1,211,3,382,-1,-1,1
12,28,Male,1,1,0,0,1,132,2,410,-1,-1,1
12,28,Male,1,1,1,0,0,415,2,458,-1,-1,1
12,28,Male,1,1,0,0,1,203,2,513,-1,-1,1
12,28,Male,1,1,1,0,0,286,3,636,-1,-1,1
12,28,Male,1,1,0,0,1,338,3,606,-1,-1,1
12,28,Male,1,1,1,1,1,200,2,801,-1,-1,1
12,28,Male,1,1,1,1,1,214,2,469,-1,-1,1
12,28,Male,1,1,0,0,1,208,4,460,-1,-1,1
12,28,Male,1,1,0,0,1,245,3,368,-1,-1,1
12,28,Male,1,1,0,0,1,960,4,495,-1,-1,1
12,28,Male,1,1,0,0,1,191,3,513,-1,-1,1
12,28,Male,1,1,0,0,1,967,3,587,-1,-1,1
12,28,Male,1,1,1,0,0,215,2,557,-1,-1,1
12,28,Male,1,1,1,0,0,201,2,510,-1,-1,1
12,28,Male,1,1,0,0,1,190,4,586,-1,-1,1
12,28,Male,1,1,0,0,1,172,3,509,-1,-1,1
12,28,Male,1,1,0,0,1,141,3,567,-1,-1,1
12,28,Male,1,1,1,0,0,167,2,596,-1,-1,1
12,28,Male,1,1,1,1,1,176,2,504,-1,-1,1
12,28,Male,1,1,0,0,1,68,3,577,-1,-1,1
12,28,Male,1,1,1,0,0,635,3,621,-1,-1,1
12,28,Male,1,1,0,0,1,129,3,441,-1,-1,1
12,28,Male,1,1,1,1,1,351,1,498,-1,-1,1
12,28,Male,1,1,0,0,1,125,4,441,-1,-1,1
12,28,Male,1,1,1,0,0,232,2,546,-1,-1,1
12,28,Male,1,1,0,0,1,775,3,796,-1,-1,1
12,28,Male,1,1,1,0,0,238,2,464,-1,-1,1
12,28,Male,1,1,1,0,0,159,2,639,-1,-1,1
12,28,Male,1,1,1,1,1,383,2,595,-1,-1,1
12,28,Male,1,1,1,1,1,168,2,1035,-1,-1,1
12,28,Male,1,1,0,0,1,153,4,481,-1,-1,1
12,28,Male,1,1,0,0,1,176,4,561,-1,-1,1
12,28,Male,1,1,1,1,1,162,2,1015,-1,-1,1
12,28,Male,1,1,1,1,1,169,2,537,-1,-1,1
12,28,Male,1,1,1,0,0,137,4,565,-1,-1,1
12,28,Male,1,1,0,0,1,140,2,564,-1,-1,1
12,28,Male,1,1,0,0,1,125,4,491,-1,-1,1
12,28,Male,1,1,0,0,1,400,2,1220,-1,-1,1
12,28,Male,1,1,0,0,1,300,3,445,-1,-1,1
12,28,Male,1,1,1,0,0,338,2,483,-1,-1,1
12,28,Male,1,1,0,0,1,444,4,581,-1,-1,1
12,28,Male,1,1,1,1,1,230,4,559,-1,-1,1
12,28,Male,1,1,1,1,1,195,2,540,-1,-1,1
12,28,Male,1,1,1,1,1,162,3,527,-1,-1,1
12,28,Male,1,1,1,0,0,68,3,521,-1,-1,1
12,28,Male,1,1,1,1,1,122,2,652,-1,-1,1
12,28,Male,1,1,0,0,1,107,3,424,-1,-1,1
12,28,Male,1,1,0,0,1,208,3,524,-1,-1,1
12,28,Male,1,1,0,0,1,146,4,527,-1,-1,1
12,28,Male,1,1,0,0,1,801,3,1155,-1,-1,1
12,28,Male,1,1,0,0,1,150,3,572,-1,-1,1
12,28,Male,1,1,1,1,1,189,2,423,-1,-1,1
12,28,Male,1,1,0,0,1,334,4,579,-1,-1,1
12,28,Male,1,1,1,0,0,178,2,603,-1,-1,1
12,28,Male,1,1,0,0,1,152,3,422,-1,-1,1
12,28,Male,1,1,0,0,1,185,3,583,-1,-1,1
12,28,Male,1,1,0,0,1,117,4,458,-1,-1,1
12,28,Male,1,1,0,0,1,176,4,538,-1,-1,1
12,28,Male,1,1,1,1,1,130,4,426,-1,-1,1
12,28,Male,1,1,1,0,0,82,3,622,-1,-1,1
12,28,Male,1,1,1,1,1,221,4,474,-1,-1,1
12,28,Male,1,1,0,0,1,196,3,368,-1,-1,1
12,28,Male,1,1,0,0,1,349,3,4517,-1,-1,1
12,28,Male,1,1,1,1,1,156,3,513,-1,-1,1
12,28,Male,1,1,1,1,1,339,3,825,-1,-1,1
12,28,Male,1,1,0,0,1,142,4,381,-1,-1,1
12,28,Male,1,1,1,1,1,201,3,487,-1,-1,1
12,28,Male,1,1,0,0,1,270,2,421,-1,-1,1
12,28,Male,1,1,1,1,1,103,3,575,-1,-1,1
12,28,Male,1,1,1,1,1,211,3,386,-1,-1,1
12,28,Male,1,1,0,0,1,218,4,416,-1,-1,1
12,28,Male,1,1,0,0,1,234,3,841,-1,-1,1
12,28,Male,1,1,0,0,1,169,4,504,-1,-1,1
12,28,Male,1,1,0,0,1,201,2,578,-1,-1,1
12,28,Male,1,1,0,0,1,205,2,617,-1,-1,1
12,28,Male,1,1,1,1,1,219,3,387,-1,-1,1
12,28,Male,1,1,0,0,1,173,3,496,-1,-1,1
12,28,Male,1,1,0,0,1,144,2,478,-1,-1,1
12,28,Male,1,1,1,1,1,746,1,588,-1,-1,1
12,28,Male,1,1,1,1,1,878,1,375,-1,-1,1
12,28,Male,1,1,0,0,1,161,3,324,-1,-1,1
12,28,Male,1,1,1,1,1,240,2,501,-1,-1,1
12,28,Male,1,1,1,1,1,224,2,679,-1,-1,1
12,28,Male,1,1,1,1,1,198,2,404,-1,-1,1
12,28,Male,1,1,0,0,1,162,4,435,-1,-1,1
12,28,Male,1,1,1,1,1,190,1,573,-1,-1,1
12,28,Male,1,1,0,0,1,170,4,467,-1,-1,1
12,28,Male,1,1,0,0,1,153,2,556,-1,-1,1
12,28,Male,1,1,1,1,1,217,1,1191,-1,-1,1
12,28,Male,1,1,1,0,0,174,3,711,-1,-1,1
12,28,Male,1,1,1,1,1,244,3,963,-1,-1,1
12,28,Male,1,1,1,1,1,154,3,517,-1,-1,1
12,28,Male,1,1,0,0,1,66,3,434,-1,-1,1
12,28,Male,1,1,0,0,1,53,3,668,-1,-1,1
12,28,Male,1,1,1,1,1,146,1,530,-1,-1,1
12,28,Male,1,1,1,0,0,649,2,485,-1,-1,1
12,28,Male,1,1,1,0,0,431,1,610,-1,-1,1
12,28,Male,1,1,1,0,0,357,2,1026,-1,-1,1
12,28,Male,1,1,0,0,1,121,3,458,-1,-1,1
12,28,Male,1,1,0,0,1,256,2,394,-1,-1,1
12,28,Male,1,1,1,1,1,223,3,420,-1,-1,1
12,28,Male,1,1,0,0,1,202,3,501,-1,-1,1
12,28,Male,1,1,1,0,0,106,4,437,-1,-1,1
12,28,Male,1,1,0,0,1,104,3,435,-1,-1,1
12,28,Male,1,1,0,0,1,101,3,454,-1,-1,1
12,28,Male,1,1,0,0,1,164,3,424,-1,-1,1
12,28,Male,1,1,0,0,1,219,3,418,-1,-1,1
12,28,Male,1,1,0,0,1,163,3,451,-1,-1,1
12,28,Male,1,1,1,1,1,193,3,357,-1,-1,1
12,28,Male,1,1,0,0,1,203,2,467,-1,-1,1
12,28,Male,1,1,0,0,1,287,4,405,-1,-1,1
12,28,Male,1,1,0,0,1,185,4,434,-1,-1,1
12,28,Male,1,1,1,1,1,124,3,384,-1,-1,1
12,28,Male,1,1,1,1,1,350,2,424,-1,-1,1
12,28,Male,1,1,1,1,1,246,3,495,-1,-1,1
12,28,Male,1,1,1,0,0,226,4,509,-1,-1,1
12,28,Male,1,1,0,0,1,137,4,492,-1,-1,1
12,28,Male,1,1,0,0,1,115,2,713,-1,-1,1
12,28,Male,1,1,0,0,1,164,3,355,-1,-1,1
12,28,Male,1,1,0,0,1,274,3,441,-1,-1,1
12,28,Male,1,1,0,0,1,131,4,512,-1,-1,1
12,28,Male,1,1,0,0,1,182,4,472,-1,-1,1
12,28,Male,1,1,0,0,1,179,3,439,-1,-1,1
12,28,Male,1,1,1,1,1,230,2,519,-1,-1,1
12,28,Male,1,1,1,0,0,153,2,460,-1,-1,1
12,28,Male,1,1,0,0,1,128,4,494,-1,-1,1
12,28,Male,1,1,0,0,1,124,4,448,-1,-1,1
12,28,Male,1,1,1,1,1,87,3,372,-1,-1,1
12,28,Male,1,1,1,1,1,345,2,423,-1,-1,1
12,28,Male,1,1,0,0,1,206,4,443,-1,-1,1
12,28,Male,1,1,1,1,1,238,3,429,-1,-1,1
12,28,Male,1,1,0,0,1,78,3,441,-1,-1,1
12,28,Male,1,1,0,0,1,767,2,459,-1,-1,1
12,28,Male,1,1,1,1,1,598,2,342,-1,-1,1
12,28,Male,1,1,0,0,1,113,3,404,-1,-1,1
12,28,Male,1,1,0,0,1,148,3,413,-1,-1,1
12,28,Male,1,1,0,0,1,153,2,415,-1,-1,1
12,28,Male,1,1,0,1,0,386,2,444,-1,-1,1
12,28,Male,1,1,1,1,1,207,1,468,-1,-1,1
12,28,Male,1,1,1,1,1,192,2,483,-1,-1,1
12,28,Male,1,1,1,0,0,817,1,393,-1,-1,1
12,28,Male,1,1,0,0,1,383,1,307,-1,-1,1
12,28,Male,1,1,1,1,1,168,2,325,-1,-1,1
12,28,Male,1,1,0,0,1,233,3,405,-1,-1,1
12,28,Male,1,1,0,0,1,248,2,323,-1,-1,1
12,28,Male,1,1,1,1,1,269,3,339,-1,-1,1
12,28,Male,1,1,1,1,1,305,2,452,-1,-1,1
12,28,Male,1,1,1,1,1,274,2,426,-1,-1,1
12,28,Male,1,1,1,1,1,257,1,532,-1,-1,1
12,28,Male,1,1,1,1,1,279,2,660,-1,-1,1
12,28,Male,1,1,0,0,1,191,3,415,-1,-1,1
12,28,Male,1,1,0,0,1,218,2,441,-1,-1,1
12,28,Male,1,1,1,1,1,248,1,667,-1,-1,1
12,28,Male,1,1,0,0,1,171,3,366,-1,-1,1
12,28,Male,1,1,0,0,1,183,4,392,-1,-1,1
12,28,Male,1,1,0,0,1,375,4,535,-1,-1,1
12,28,Male,1,1,0,0,1,268,4,634,-1,-1,1
12,28,Male,1,1,1,1,1,160,2,385,-1,-1,1
12,28,Male,1,1,1,1,1,117,1,529,-1,-1,1
12,28,Male,1,1,0,0,1,93,3,471,-1,-1,1
12,28,Male,1,1,0,0,1,116,3,441,-1,-1,1
12,28,Male,1,1,0,0,1,494,3,702,-1,-1,1
12,28,Male,1,1,0,0,1,143,3,523,-1,-1,1
12,28,Male,1,1,0,0,1,168,2,1101,-1,-1,1
12,28,Male,1,1,0,0,1,148,4,433,-1,-1,1
12,28,Male,1,1,1,1,1,80,2,452,-1,-1,1
12,28,Male,1,1,1,1,1,251,1,644,-1,-1,1
12,28,Male,1,1,1,0,0,139,1,584,-1,-1,1
12,28,Male,1,1,1,1,1,77,2,365,-1,-1,1
12,28,Male,1,1,1,1,1,191,2,410,-1,-1,1
12,28,Male,1,1,0,0,1,745,1,402,-1,-1,1
12,28,Male,1,1,1,1,1,1414,3,804,-1,-1,1
12,28,Male,1,1,1,1,1,268,2,1264,-1,-1,1
12,28,Male,1,1,1,1,1,320,2,443,-1,-1,1
12,28,Male,1,1,1,1,1,923,2,353,-1,-1,1
12,28,Male,1,1,1,1,1,335,1,465,-1,-1,1
12,28,Male,1,1,0,0,1,120,3,411,-1,-1,1
12,28,Male,1,1,1,1,1,156,3,428,-1,-1,1
12,28,Male,1,1,1,1,1,67,2,416,-1,-1,1
12,28,Male,1,1,1,1,1,102,3,705,-1,-1,1
12,28,Male,1,1,1,1,1,105,1,539,-1,-1,1
12,28,Male,1,1,1,1,1,131,2,580,-1,-1,1
12,28,Male,1,1,0,0,1,54,3,1191,-1,-1,1
12,28,Male,1,1,0,0,1,107,3,849,-1,-1,1
12,28,Male,1,1,1,1,1,132,3,509,-1,-1,1
12,28,Male,1,1,1,1,1,307,2,859,-1,-1,1
12,28,Male,1,1,1,0,0,62,3,847,-1,-1,1
12,28,Male,1,1,1,1,1,277,1,796,-1,-1,1
12,28,Male,1,1,0,0,1,160,4,419,-1,-1,1
12,28,Male,1,1,0,0,1,164,3,516,-1,-1,1
12,28,Male,1,1,1,1,1,234,2,517,-1,-1,1
12,28,Male,1,1,0,0,1,161,3,692,-1,-1,1
12,28,Male,1,1,0,1,0,246,2,401,-1,-1,1
12,28,Male,1,1,1,1,1,311,2,552,-1,-1,1
12,28,Male,1,1,0,0,1,133,4,376,-1,-1,1
12,28,Male,1,1,0,0,1,94,4,427,-1,-1,1
12,28,Male,1,1,1,1,1,178,2,373,-1,-1,1
12,28,Male,1,1,1,1,1,43,2,380,-1,-1,1
12,28,Male,1,1,0,0,1,136,2,424,-1,-1,1
12,28,Male,1,1,1,0,0,85,1,699,-1,-1,1
12,28,Male,1,1,1,1,1,151,2,497,-1,-1,1
12,28,Male,1,1,0,0,1,176,3,437,-1,-1,1
12,28,Male,1,1,1,1,1,457,2,323,-1,-1,1
12,28,Male,1,1,0,0,1,151,4,375,-1,-1,1
12,28,Male,1,1,1,1,1,121,3,366,-1,-1,1
12,28,Male,1,1,0,0,1,131,3,515,-1,-1,1
12,28,Male,1,1,0,0,1,123,3,878,-1,-1,1
12,28,Male,1,1,1,1,1,822,4,1761,-1,-1,1
12,28,Male,1,1,1,1,1,249,2,439,-1,-1,1
12,28,Male,1,1,0,0,1,76,3,400,-1,-1,1
12,28,Male,1,1,1,1,1,124,3,222,-1,-1,1
12,28,Male,1,1,1,1,1,336,2,452,-1,-1,1
12,28,Male,1,1,1,1,1,196,1,1120,-1,-1,1
12,28,Male,1,1,1,1,1,86,1,431,-1,-1,1
12,28,Male,1,1,0,0,1,87,3,438,-1,-1,1
